order_id,product_name,city,quantity,order_date,price_per_unit,shipping_date
5682,Headset RGB,jakarta ,2.0,2024-12-30,500000,
5683,Laptop Gaming,Bandung,1.0,2024-08-02,15000000,2024-08-03
5684,Mouse Wireless,jakarta ,3.0,2024-10-13,150000,2024-10-19
5685,Headset RGB,Jakarta,1.0,2024-09-12,500000,2024-09-19
5686,Kabel HDMI,Surabaya,,2024-07-04,50000,2024-07-10
5687,Laptop Gaming,Surabaya,2.0,2024-03-01,15000000,2024-03-07
5688,Monitor 24in,jakarta ,4.0,2024-09-18,2000000,2024-09-26
5689,Keyboard Mech,jakarta ,4.0,2024-10-02,800000,2024-10-08
5690,Keyboard Mech,Medan,4.0,2024-04-20,800000,2024-04-22
5691,Monitor 24in,Jakarta,4.0,2024-11-12,2000000,
5692,Mouse Wireless,Medan,4.0,2024-05-20,150000,
5693,Headset RGB,Bandung,2.0,2024-08-20,500000,2024-08-23
5694,Keyboard Mech,SURABAYA,2.0,2024-01-23,800000,2024-01-31
5695,Monitor 24in,Surabaya,4.0,2024-03-19,2000000,2024-03-24
5696,Kabel HDMI,Makassar,1.0,2024-01-31,50000,2024-02-04
5697,Monitor 24in,Makassar,4.0,2024-01-04,2000000,2024-01-08
5698,Mouse Wireless,Jakarta,3.0,2024-04-27,150000,2024-05-02
5699,Mouse Wireless,Jakarta,3.0,2024-03-06,150000,2024-03-10
5700,Laptop Gaming,Makassar,3.0,2024-10-13,15000000,2024-10-16
5701,Keyboard Mech,Jakarta,3.0,2024-06-24,800000,2024-06-28
5702,Laptop Gaming,Surabaya,4.0,2024-05-02,15000000,2024-05-07
5703,Monitor 24in,Bandung,3.0,2024-08-18,2000000,2024-08-20
5704,Headset RGB,Bandung,1.0,2024-02-12,500000,2024-02-19
5705,Headset RGB,Medan,4.0,2024-01-04,500000,2024-01-09
5706,Mouse Wireless,Surabaya,3.0,2024-07-08,150000,
5707,Headset RGB,SURABAYA,4.0,2024-10-30,500000,2024-11-05
5708,Headset RGB,Jakarta,4.0,2024-09-06,500000,2024-09-07
5709,Headset RGB,Jakarta,4.0,2024-05-23,500000,2024-06-01
5710,Monitor 24in,SURABAYA,2.0,2024-12-10,2000000,2024-12-15
5711,Headset RGB,Medan,,2024-11-28,500000,2024-12-07
5712,Kabel HDMI,Medan,2.0,2024-06-06,50000,2024-06-07
5713,Headset RGB,Jakarta,1.0,2024-03-05,500000,2024-03-07
5714,Headset RGB,Jakarta,1.0,2024-11-20,500000,2024-11-23
5715,Laptop Gaming,SURABAYA,2.0,2024-09-26,15000000,2024-10-01
5716,Monitor 24in,Surabaya,3.0,2024-03-15,2000000,2024-03-21
5717,Mouse Wireless,SURABAYA,4.0,2024-01-29,150000,2024-02-03
5718,Laptop Gaming,Medan,1.0,2024-11-30,15000000,2024-12-01
5719,Keyboard Mech,SURABAYA,1.0,2024-08-25,800000,2024-08-29
5720,Monitor 24in,SURABAYA,1.0,2024-06-01,2000000,2024-06-07
5721,Kabel HDMI,SURABAYA,3.0,2024-04-03,50000,2024-04-07
5722,Monitor 24in,Surabaya,2.0,2024-08-24,2000000,2024-08-28
5723,Keyboard Mech,jakarta ,,2024-11-17,800000,2024-11-22
5724,Keyboard Mech,Jakarta,3.0,2024-04-24,800000,2024-05-02
5725,Keyboard Mech,Makassar,1.0,2024-10-22,800000,2024-10-27
5726,Mouse Wireless,SURABAYA,3.0,2024-08-06,150000,2024-08-13
5727,Headset RGB,Makassar,3.0,2024-09-02,500000,2024-09-10
5728,Monitor 24in,jakarta ,2.0,2024-02-01,2000000,2024-02-07
5729,Headset RGB,Jakarta,3.0,2024-01-20,500000,2024-01-26
5730,Headset RGB,Medan,3.0,2024-02-22,500000,2024-02-24
5731,Kabel HDMI,Makassar,1.0,2024-07-24,50000,2024-07-29
5732,Keyboard Mech,Medan,4.0,2024-08-06,800000,2024-08-07
5733,Mouse Wireless,Makassar,1.0,2024-07-13,150000,2024-07-22
5734,Kabel HDMI,Medan,2.0,2024-10-31,50000,2024-11-07
5735,Laptop Gaming,SURABAYA,4.0,2024-07-13,15000000,
5736,Mouse Wireless,Makassar,1.0,2024-12-10,150000,2024-12-16
5737,Headset RGB,Medan,3.0,2024-03-22,500000,2024-03-31
5738,Mouse Wireless,jakarta ,3.0,2024-01-01,150000,
5739,Keyboard Mech,Surabaya,4.0,2024-06-15,800000,
5740,Laptop Gaming,Medan,4.0,2024-11-12,15000000,2024-11-16
5741,Keyboard Mech,Surabaya,3.0,2024-07-01,800000,2024-07-04
5742,Laptop Gaming,Surabaya,2.0,2024-12-15,15000000,2024-12-16
5743,Kabel HDMI,Jakarta,1.0,2024-09-29,50000,2024-10-06
5744,Headset RGB,SURABAYA,3.0,2024-06-05,500000,2024-06-13
5745,Laptop Gaming,jakarta ,1.0,2024-12-27,15000000,2024-12-29
5746,Laptop Gaming,Surabaya,,2024-07-19,15000000,2024-07-27
5747,Laptop Gaming,Bandung,1.0,2024-07-10,15000000,2024-07-19
5748,Mouse Wireless,SURABAYA,1.0,2024-12-06,150000,2024-12-13
5749,Kabel HDMI,Surabaya,2.0,2024-10-25,50000,2024-10-26
5750,Mouse Wireless,Medan,,2024-03-16,150000,2024-03-20
5751,Headset RGB,Surabaya,2.0,2024-05-19,500000,2024-05-26
5752,Laptop Gaming,Medan,3.0,2024-11-01,15000000,2024-11-07
5753,Kabel HDMI,Medan,3.0,2024-07-14,50000,2024-07-22
5754,Kabel HDMI,Bandung,3.0,2024-03-01,50000,2024-03-07
5755,Monitor 24in,Surabaya,2.0,2024-12-25,2000000,2024-12-31
5756,Headset RGB,Surabaya,1.0,2024-11-02,500000,2024-11-08
5757,Kabel HDMI,Makassar,2.0,2024-11-28,50000,2024-12-05
5758,Laptop Gaming,SURABAYA,3.0,2024-12-19,15000000,2024-12-24
5759,Laptop Gaming,Makassar,4.0,2024-03-23,15000000,2024-04-01
5760,Kabel HDMI,Jakarta,3.0,2024-11-29,50000,2024-12-06
5761,Mouse Wireless,Medan,1.0,2024-01-05,150000,2024-01-06
5762,Headset RGB,Bandung,2.0,2024-08-06,500000,2024-08-15
5763,Laptop Gaming,Makassar,4.0,2024-09-10,15000000,2024-09-16
5764,Kabel HDMI,Surabaya,4.0,2024-03-28,50000,2024-04-05
5765,Laptop Gaming,Jakarta,1.0,2024-07-27,15000000,2024-08-05
5766,Kabel HDMI,Bandung,2.0,2024-06-28,50000,2024-06-30
5767,Headset RGB,jakarta ,4.0,2024-07-26,500000,2024-07-28
5768,Kabel HDMI,Surabaya,3.0,2024-09-29,50000,2024-10-04
5769,Monitor 24in,Surabaya,1.0,2024-03-05,2000000,
5770,Kabel HDMI,jakarta ,4.0,2024-01-21,50000,2024-01-23
5771,Kabel HDMI,Medan,1.0,2024-06-25,50000,2024-06-29
5772,Headset RGB,Medan,2.0,2024-12-28,500000,2025-01-06
5773,Kabel HDMI,Makassar,2.0,2024-01-22,50000,2024-01-26
5774,Headset RGB,Makassar,2.0,2024-11-20,500000,2024-11-21
5775,Monitor 24in,Surabaya,3.0,2024-02-05,2000000,
5776,Headset RGB,SURABAYA,4.0,2024-09-06,500000,2024-09-08
5777,Laptop Gaming,Surabaya,2.0,2024-05-28,15000000,2024-06-03
5778,Headset RGB,Makassar,3.0,2024-03-13,500000,2024-03-14
5779,Monitor 24in,jakarta ,,2024-03-31,2000000,2024-04-07
5780,Keyboard Mech,Makassar,2.0,2024-06-24,800000,2024-07-01
5781,Kabel HDMI,Surabaya,4.0,2024-05-05,50000,2024-05-09
5782,Headset RGB,Bandung,3.0,2024-07-22,500000,2024-07-31
5783,Kabel HDMI,Surabaya,2.0,2024-09-02,50000,2024-09-05
5784,Mouse Wireless,Bandung,3.0,2024-04-08,150000,2024-04-13
5785,Laptop Gaming,Bandung,3.0,2024-09-27,15000000,2024-10-02
5786,Laptop Gaming,Surabaya,2.0,2024-02-13,15000000,2024-02-21
5787,Mouse Wireless,SURABAYA,2.0,2024-08-09,150000,2024-08-13
5788,Mouse Wireless,SURABAYA,1.0,2024-04-06,150000,2024-04-07
5789,Headset RGB,Jakarta,4.0,2024-02-05,500000,2024-02-10
5790,Mouse Wireless,Makassar,2.0,2024-06-16,150000,2024-06-17
5791,Keyboard Mech,SURABAYA,1.0,2024-01-30,800000,2024-02-02
5792,Kabel HDMI,Medan,4.0,2024-10-08,50000,2024-10-14
5793,Kabel HDMI,Surabaya,2.0,2024-03-25,50000,2024-03-26
5794,Monitor 24in,Bandung,3.0,2024-12-22,2000000,2024-12-25
5795,Mouse Wireless,Surabaya,4.0,2024-04-30,150000,2024-05-07
5796,Mouse Wireless,Makassar,3.0,2024-10-13,150000,
5797,Keyboard Mech,jakarta ,1.0,2024-09-04,800000,2024-09-10
5798,Laptop Gaming,SURABAYA,2.0,2024-07-02,15000000,2024-07-09
5799,Laptop Gaming,SURABAYA,1.0,2024-09-09,15000000,
5800,Kabel HDMI,SURABAYA,,2024-09-29,50000,2024-10-04
5801,Kabel HDMI,Bandung,2.0,2024-07-27,50000,2024-07-28
5802,Headset RGB,Medan,3.0,2024-12-19,500000,2024-12-22
5803,Keyboard Mech,Medan,1.0,2024-01-24,800000,2024-01-25
5804,Monitor 24in,SURABAYA,3.0,2024-05-01,2000000,2024-05-04
5805,Monitor 24in,Medan,3.0,2024-08-12,2000000,2024-08-16
5806,Keyboard Mech,jakarta ,3.0,2024-05-02,800000,2024-05-07
5807,Monitor 24in,SURABAYA,1.0,2024-10-20,2000000,2024-10-24
5808,Laptop Gaming,Jakarta,2.0,2024-06-21,15000000,2024-06-25
5809,Monitor 24in,Bandung,2.0,2024-05-22,2000000,2024-05-31
5810,Monitor 24in,jakarta ,1.0,2024-06-17,2000000,2024-06-26
5811,Keyboard Mech,Bandung,2.0,2024-02-26,800000,2024-03-06
5812,Keyboard Mech,SURABAYA,1.0,2024-02-11,800000,2024-02-16
5813,Monitor 24in,jakarta ,1.0,2024-11-04,2000000,2024-11-09
5814,Mouse Wireless,SURABAYA,2.0,2024-04-28,150000,2024-04-30
5815,Keyboard Mech,jakarta ,,2024-04-30,800000,2024-05-06
5816,Headset RGB,SURABAYA,3.0,2024-11-07,500000,2024-11-09
5817,Headset RGB,Jakarta,1.0,2024-09-07,500000,2024-09-12
5818,Laptop Gaming,Bandung,1.0,2024-12-08,15000000,2024-12-13
5819,Monitor 24in,jakarta ,4.0,2024-11-27,2000000,2024-12-01
5820,Mouse Wireless,Jakarta,1.0,2024-12-06,150000,2024-12-11
5821,Laptop Gaming,Surabaya,1.0,2024-12-06,15000000,2024-12-13
5822,Monitor 24in,SURABAYA,2.0,2024-12-02,2000000,2024-12-04
5823,Keyboard Mech,Makassar,2.0,2024-06-30,800000,2024-07-01
5824,Headset RGB,jakarta ,4.0,2024-06-13,500000,2024-06-17
5825,Kabel HDMI,Medan,1.0,2024-09-20,50000,2024-09-27
5826,Mouse Wireless,Jakarta,3.0,2024-07-28,150000,2024-07-29
5827,Kabel HDMI,Jakarta,2.0,2024-01-11,50000,2024-01-15
5828,Headset RGB,jakarta ,3.0,2024-06-30,500000,2024-07-06
5829,Kabel HDMI,Jakarta,3.0,2024-09-07,50000,2024-09-13
5830,Keyboard Mech,Surabaya,4.0,2024-05-17,800000,2024-05-18
5831,Monitor 24in,Jakarta,4.0,2024-08-05,2000000,2024-08-12
5832,Keyboard Mech,Makassar,1.0,2024-08-26,800000,2024-08-31
5833,Kabel HDMI,Makassar,4.0,2024-12-02,50000,
5834,Keyboard Mech,SURABAYA,2.0,2024-03-27,800000,2024-03-28
5835,Headset RGB,SURABAYA,1.0,2024-10-24,500000,
5836,Mouse Wireless,Medan,1.0,2024-10-19,150000,2024-10-23
5837,Keyboard Mech,Surabaya,,2024-04-01,800000,2024-04-04
5838,Headset RGB,Makassar,3.0,2024-07-26,500000,2024-07-30
5839,Mouse Wireless,jakarta ,3.0,2024-07-22,150000,2024-07-31
5840,Monitor 24in,Bandung,1.0,2024-07-04,2000000,2024-07-09
5841,Kabel HDMI,Bandung,4.0,2024-03-25,50000,2024-03-30
5842,Monitor 24in,Bandung,4.0,2024-11-10,2000000,2024-11-18
5843,Laptop Gaming,SURABAYA,4.0,2024-05-31,15000000,2024-06-07
5844,Headset RGB,jakarta ,1.0,2024-06-04,500000,
5845,Mouse Wireless,Jakarta,1.0,2024-10-19,150000,2024-10-20
5846,Keyboard Mech,jakarta ,1.0,2024-01-21,800000,
5847,Monitor 24in,Jakarta,1.0,2024-06-09,2000000,2024-06-12
5848,Mouse Wireless,Bandung,1.0,2024-12-04,150000,2024-12-05
5849,Headset RGB,Medan,4.0,2024-06-04,500000,2024-06-05
5850,Laptop Gaming,Medan,1.0,2024-05-22,15000000,2024-05-30
5851,Monitor 24in,Jakarta,4.0,2024-09-13,2000000,2024-09-21
5852,Kabel HDMI,Bandung,1.0,2024-04-16,50000,2024-04-18
5853,Mouse Wireless,jakarta ,4.0,2024-10-10,150000,2024-10-18
5854,Kabel HDMI,Medan,2.0,2024-02-19,50000,2024-02-21
5855,Mouse Wireless,Jakarta,2.0,2024-02-04,150000,2024-02-09
5856,Mouse Wireless,jakarta ,4.0,2024-08-11,150000,
5857,Headset RGB,Bandung,2.0,2024-06-04,500000,2024-06-13
5858,Headset RGB,Surabaya,2.0,2024-07-09,500000,2024-07-13
5859,Headset RGB,Bandung,4.0,2024-07-02,500000,2024-07-04
5860,Keyboard Mech,SURABAYA,1.0,2024-08-24,800000,2024-08-25
5861,Mouse Wireless,Bandung,1.0,2024-10-23,150000,2024-10-29
5862,Monitor 24in,jakarta ,4.0,2024-11-18,2000000,2024-11-26
5863,Kabel HDMI,jakarta ,3.0,2024-10-30,50000,2024-11-03
5864,Headset RGB,Makassar,3.0,2024-12-07,500000,2024-12-08
5865,Headset RGB,Makassar,2.0,2024-02-27,500000,2024-02-28
5866,Kabel HDMI,jakarta ,3.0,2024-02-08,50000,2024-02-14
5867,Kabel HDMI,jakarta ,2.0,2024-08-28,50000,2024-08-30
5868,Mouse Wireless,Surabaya,1.0,2024-01-25,150000,2024-01-30
5869,Headset RGB,Surabaya,4.0,2024-11-11,500000,2024-11-13
5870,Kabel HDMI,Bandung,1.0,2024-04-26,50000,
5871,Keyboard Mech,SURABAYA,4.0,2024-12-07,800000,2024-12-09
5872,Keyboard Mech,Medan,,2024-08-27,800000,2024-09-01
5873,Headset RGB,SURABAYA,1.0,2024-06-23,500000,2024-06-27
5874,Kabel HDMI,Surabaya,1.0,2024-12-05,50000,2024-12-06
5875,Mouse Wireless,Bandung,2.0,2024-08-15,150000,2024-08-24
5876,Mouse Wireless,SURABAYA,4.0,2024-09-09,150000,
5877,Mouse Wireless,Jakarta,3.0,2024-04-20,150000,2024-04-28
5878,Laptop Gaming,Makassar,1.0,2024-08-28,15000000,2024-09-01
5879,Headset RGB,SURABAYA,4.0,2024-08-11,500000,2024-08-20
5880,Mouse Wireless,Medan,3.0,2024-10-24,150000,2024-10-29
5881,Keyboard Mech,Bandung,1.0,2024-02-21,800000,2024-02-23
5882,Kabel HDMI,SURABAYA,4.0,2024-08-08,50000,2024-08-16
5883,Monitor 24in,jakarta ,2.0,2024-10-30,2000000,2024-11-03
5884,Monitor 24in,Jakarta,1.0,2024-10-14,2000000,2024-10-16
5885,Mouse Wireless,Makassar,4.0,2024-05-31,150000,2024-06-06
5886,Monitor 24in,Jakarta,3.0,2024-04-27,2000000,2024-04-28
5887,Monitor 24in,Bandung,3.0,2024-10-05,2000000,2024-10-13
5888,Laptop Gaming,Surabaya,2.0,2024-05-14,15000000,2024-05-23
5889,Keyboard Mech,Makassar,1.0,2024-07-27,800000,2024-08-03
5890,Keyboard Mech,Jakarta,2.0,2024-05-06,800000,2024-05-15
5891,Laptop Gaming,Surabaya,4.0,2024-10-19,15000000,2024-10-21
5892,Laptop Gaming,Medan,,2024-01-07,15000000,2024-01-08
5893,Monitor 24in,Bandung,2.0,2024-08-09,2000000,2024-08-16
5894,Headset RGB,Bandung,1.0,2024-03-17,500000,2024-03-21
5895,Kabel HDMI,Makassar,4.0,2024-12-03,50000,2024-12-11
5896,Kabel HDMI,Jakarta,1.0,2024-12-16,50000,2024-12-19
5897,Monitor 24in,Medan,2.0,2024-10-04,2000000,2024-10-11
5898,Kabel HDMI,jakarta ,3.0,2024-11-29,50000,2024-12-06
5899,Laptop Gaming,Makassar,3.0,2024-12-03,15000000,2024-12-12
5900,Keyboard Mech,jakarta ,2.0,2024-08-14,800000,2024-08-18
5901,Kabel HDMI,Makassar,1.0,2024-10-01,50000,2024-10-02
5902,Monitor 24in,Jakarta,,2024-12-16,2000000,2024-12-23
5903,Headset RGB,Medan,1.0,2024-10-21,500000,2024-10-27
5904,Monitor 24in,Jakarta,1.0,2024-04-26,2000000,2024-04-27
5905,Mouse Wireless,Bandung,3.0,2024-10-18,150000,2024-10-27
5906,Monitor 24in,jakarta ,1.0,2024-09-27,2000000,2024-10-05
5907,Laptop Gaming,Surabaya,2.0,2024-06-05,15000000,2024-06-09
5908,Keyboard Mech,SURABAYA,,2024-02-29,800000,2024-03-05
5909,Keyboard Mech,Bandung,2.0,2024-07-02,800000,2024-07-10
5910,Kabel HDMI,Bandung,2.0,2024-05-23,50000,
5911,Laptop Gaming,jakarta ,1.0,2024-06-09,15000000,2024-06-15
5912,Mouse Wireless,Makassar,3.0,2024-03-29,150000,2024-03-31
5913,Laptop Gaming,Bandung,4.0,2024-01-16,15000000,2024-01-24
5914,Monitor 24in,SURABAYA,1.0,2024-09-05,2000000,2024-09-10
5915,Laptop Gaming,Medan,4.0,2024-04-07,15000000,2024-04-10
5916,Laptop Gaming,Bandung,3.0,2024-04-13,15000000,2024-04-15
5917,Mouse Wireless,Medan,1.0,2024-10-26,150000,2024-10-30
5918,Monitor 24in,Jakarta,4.0,2024-08-22,2000000,2024-08-30
5919,Headset RGB,Makassar,3.0,2024-11-02,500000,2024-11-03
5920,Headset RGB,Medan,4.0,2024-09-30,500000,2024-10-03
5921,Keyboard Mech,Bandung,2.0,2024-09-17,800000,2024-09-18
5922,Kabel HDMI,Makassar,2.0,2024-08-26,50000,2024-08-28
5923,Laptop Gaming,SURABAYA,3.0,2024-09-18,15000000,2024-09-25
5924,Keyboard Mech,Makassar,3.0,2024-11-27,800000,2024-11-28
5925,Mouse Wireless,Medan,4.0,2024-04-24,150000,2024-05-03
5926,Headset RGB,Medan,3.0,2024-09-24,500000,2024-10-02
5927,Laptop Gaming,Surabaya,2.0,2024-01-12,15000000,2024-01-13
5928,Mouse Wireless,Surabaya,2.0,2024-03-13,150000,
5929,Kabel HDMI,Makassar,1.0,2024-12-27,50000,
5930,Mouse Wireless,jakarta ,4.0,2024-10-31,150000,2024-11-02
5931,Laptop Gaming,jakarta ,3.0,2024-06-26,15000000,
5932,Kabel HDMI,Surabaya,3.0,2024-09-16,50000,2024-09-17
5933,Mouse Wireless,Bandung,3.0,2024-09-15,150000,2024-09-19
5934,Kabel HDMI,Jakarta,4.0,2024-09-26,50000,2024-10-03
5935,Laptop Gaming,Makassar,2.0,2024-11-15,15000000,2024-11-24
5936,Laptop Gaming,Jakarta,3.0,2024-04-29,15000000,2024-05-02
5937,Kabel HDMI,Surabaya,3.0,2024-06-17,50000,2024-06-21
5938,Monitor 24in,Medan,2.0,2024-03-08,2000000,2024-03-13
5939,Keyboard Mech,SURABAYA,3.0,2024-02-28,800000,2024-03-04
5940,Mouse Wireless,Makassar,1.0,2024-05-09,150000,2024-05-11
5941,Mouse Wireless,Surabaya,2.0,2024-09-22,150000,2024-09-27
5942,Monitor 24in,Bandung,2.0,2024-03-15,2000000,2024-03-16
5943,Monitor 24in,SURABAYA,2.0,2024-03-30,2000000,2024-04-06
5944,Monitor 24in,Makassar,1.0,2024-12-22,2000000,2024-12-27
5945,Headset RGB,Makassar,2.0,2024-06-02,500000,2024-06-08
5946,Headset RGB,jakarta ,4.0,2024-08-05,500000,2024-08-14
5947,Kabel HDMI,Medan,4.0,2024-01-28,50000,2024-01-31
5948,Headset RGB,Makassar,4.0,2024-05-09,500000,2024-05-10
5949,Laptop Gaming,Medan,2.0,2024-03-06,15000000,2024-03-14
5950,Kabel HDMI,Surabaya,2.0,2024-05-23,50000,2024-05-25
5951,Mouse Wireless,Bandung,2.0,2024-11-08,150000,2024-11-10
5952,Keyboard Mech,SURABAYA,1.0,2024-10-03,800000,2024-10-07
5953,Laptop Gaming,SURABAYA,4.0,2024-04-12,15000000,2024-04-17
5954,Mouse Wireless,Bandung,3.0,2024-11-09,150000,2024-11-10
5955,Mouse Wireless,Makassar,3.0,2024-02-06,150000,2024-02-09
5956,Kabel HDMI,Makassar,,2024-09-05,50000,
5957,Monitor 24in,Surabaya,1.0,2024-06-04,2000000,
5958,Monitor 24in,jakarta ,2.0,2024-05-11,2000000,2024-05-14
5959,Laptop Gaming,jakarta ,3.0,2024-02-16,15000000,2024-02-23
5960,Monitor 24in,jakarta ,4.0,2024-07-13,2000000,2024-07-19
5961,Mouse Wireless,Medan,3.0,2024-04-12,150000,2024-04-17
5962,Monitor 24in,jakarta ,4.0,2024-11-23,2000000,2024-12-01
5963,Headset RGB,Bandung,4.0,2024-06-19,500000,2024-06-27
5964,Monitor 24in,SURABAYA,1.0,2024-03-29,2000000,2024-04-01
5965,Mouse Wireless,SURABAYA,3.0,2024-09-02,150000,2024-09-10
5966,Kabel HDMI,Medan,2.0,2024-02-27,50000,2024-03-07
5967,Laptop Gaming,Surabaya,1.0,2024-04-14,15000000,2024-04-17
5968,Keyboard Mech,Bandung,4.0,2024-06-28,800000,2024-07-06
5969,Monitor 24in,SURABAYA,3.0,2024-03-09,2000000,2024-03-17
5970,Mouse Wireless,Bandung,2.0,2024-10-28,150000,2024-11-04
5971,Keyboard Mech,SURABAYA,1.0,2024-06-01,800000,2024-06-09
5972,Keyboard Mech,Jakarta,2.0,2024-01-25,800000,2024-01-26
5973,Headset RGB,Surabaya,3.0,2024-02-04,500000,2024-02-07
5974,Keyboard Mech,Surabaya,2.0,2024-01-15,800000,2024-01-21
5975,Kabel HDMI,Jakarta,1.0,2024-04-15,50000,2024-04-22
5976,Mouse Wireless,Medan,2.0,2024-08-05,150000,2024-08-12
5977,Mouse Wireless,SURABAYA,3.0,2024-03-14,150000,2024-03-20
5978,Monitor 24in,SURABAYA,1.0,2024-12-09,2000000,2024-12-13
5979,Monitor 24in,SURABAYA,4.0,2024-10-11,2000000,2024-10-16
5980,Monitor 24in,jakarta ,1.0,2024-02-07,2000000,2024-02-16
5981,Kabel HDMI,jakarta ,3.0,2024-07-15,50000,2024-07-16
5982,Keyboard Mech,jakarta ,2.0,2024-10-06,800000,2024-10-08
5983,Keyboard Mech,jakarta ,4.0,2024-10-01,800000,2024-10-06
5984,Headset RGB,jakarta ,4.0,2024-06-22,500000,2024-06-27
5985,Kabel HDMI,Jakarta,2.0,2024-10-31,50000,2024-11-07
5986,Monitor 24in,Surabaya,3.0,2024-02-13,2000000,2024-02-21
5987,Laptop Gaming,Medan,1.0,2024-06-02,15000000,2024-06-08
5988,Headset RGB,Bandung,3.0,2024-06-01,500000,2024-06-07
5989,Laptop Gaming,jakarta ,4.0,2024-10-17,15000000,2024-10-22
5990,Keyboard Mech,Jakarta,,2024-05-21,800000,2024-05-26
5991,Headset RGB,SURABAYA,1.0,2024-09-12,500000,2024-09-20
5992,Headset RGB,Medan,2.0,2024-11-07,500000,2024-11-12
5993,Mouse Wireless,Medan,3.0,2024-05-13,150000,2024-05-19
5994,Keyboard Mech,Medan,1.0,2024-02-01,800000,2024-02-04
5995,Keyboard Mech,Jakarta,2.0,2024-01-26,800000,2024-01-31
5996,Kabel HDMI,Bandung,3.0,2024-09-11,50000,2024-09-20
5997,Headset RGB,jakarta ,4.0,2024-08-10,500000,
5998,Keyboard Mech,Medan,4.0,2024-02-25,800000,2024-03-04
5999,Headset RGB,Jakarta,3.0,2024-10-19,500000,2024-10-26
6000,Kabel HDMI,SURABAYA,1.0,2024-05-04,50000,2024-05-08
6001,Kabel HDMI,Surabaya,1.0,2024-08-17,50000,2024-08-22
6002,Mouse Wireless,SURABAYA,4.0,2024-02-22,150000,2024-03-01
6003,Headset RGB,Jakarta,4.0,2024-04-10,500000,2024-04-17
6004,Keyboard Mech,Jakarta,1.0,2024-11-29,800000,2024-12-01
6005,Keyboard Mech,Jakarta,3.0,2024-10-18,800000,2024-10-26
6006,Headset RGB,Medan,4.0,2024-12-22,500000,2024-12-30
6007,Headset RGB,Jakarta,1.0,2024-09-23,500000,2024-10-02
6008,Headset RGB,Surabaya,3.0,2024-10-09,500000,2024-10-11
6009,Monitor 24in,Medan,2.0,2024-01-02,2000000,2024-01-06
6010,Keyboard Mech,SURABAYA,3.0,2024-01-22,800000,2024-01-24
6011,Kabel HDMI,Surabaya,1.0,2024-03-06,50000,2024-03-10
6012,Keyboard Mech,Makassar,3.0,2024-07-30,800000,2024-08-02
6013,Monitor 24in,SURABAYA,,2024-08-23,2000000,2024-08-30
6014,Headset RGB,Jakarta,4.0,2024-01-17,500000,2024-01-22
6015,Mouse Wireless,jakarta ,2.0,2024-01-14,150000,2024-01-21
6016,Headset RGB,jakarta ,4.0,2024-01-07,500000,2024-01-09
6017,Headset RGB,Medan,4.0,2024-11-30,500000,2024-12-04
6018,Monitor 24in,jakarta ,1.0,2024-08-09,2000000,2024-08-15
6019,Keyboard Mech,SURABAYA,1.0,2024-04-13,800000,2024-04-18
6020,Headset RGB,Medan,1.0,2024-01-01,500000,2024-01-03
6021,Keyboard Mech,SURABAYA,1.0,2024-10-13,800000,2024-10-20
6022,Laptop Gaming,Jakarta,4.0,2024-09-03,15000000,2024-09-05
6023,Kabel HDMI,Bandung,1.0,2024-03-31,50000,2024-04-09
6024,Keyboard Mech,Bandung,1.0,2024-11-09,800000,2024-11-16
6025,Mouse Wireless,Surabaya,4.0,2024-11-07,150000,2024-11-10
6026,Kabel HDMI,Jakarta,2.0,2024-08-01,50000,
6027,Mouse Wireless,jakarta ,2.0,2024-02-12,150000,2024-02-17
6028,Headset RGB,Jakarta,3.0,2024-03-14,500000,2024-03-23
6029,Kabel HDMI,Makassar,4.0,2024-08-29,50000,2024-09-01
6030,Keyboard Mech,Bandung,1.0,2024-02-18,800000,2024-02-20
6031,Kabel HDMI,jakarta ,3.0,2024-12-29,50000,2024-12-31
6032,Headset RGB,SURABAYA,2.0,2024-11-11,500000,2024-11-15
6033,Monitor 24in,SURABAYA,2.0,2024-08-09,2000000,2024-08-10
6034,Mouse Wireless,Bandung,4.0,2024-12-15,150000,2024-12-24
6035,Headset RGB,Jakarta,1.0,2024-05-23,500000,2024-05-26
6036,Monitor 24in,jakarta ,1.0,2024-11-24,2000000,2024-11-29
6037,Kabel HDMI,Surabaya,3.0,2024-07-27,50000,2024-07-29
6038,Kabel HDMI,SURABAYA,2.0,2024-04-08,50000,
6039,Headset RGB,Jakarta,3.0,2024-07-06,500000,2024-07-09
6040,Keyboard Mech,Surabaya,3.0,2024-04-23,800000,2024-04-28
6041,Kabel HDMI,jakarta ,,2024-06-23,50000,2024-06-30
6042,Keyboard Mech,Bandung,1.0,2024-09-27,800000,2024-09-29
6043,Keyboard Mech,Makassar,2.0,2024-03-03,800000,2024-03-06
6044,Keyboard Mech,Medan,3.0,2024-10-10,800000,2024-10-18
6045,Laptop Gaming,Bandung,2.0,2024-08-12,15000000,2024-08-20
6046,Monitor 24in,Surabaya,2.0,2024-06-09,2000000,2024-06-12
6047,Monitor 24in,Jakarta,3.0,2024-02-05,2000000,2024-02-12
6048,Kabel HDMI,SURABAYA,3.0,2024-05-20,50000,2024-05-22
6049,Kabel HDMI,jakarta ,4.0,2024-11-13,50000,2024-11-22
6050,Keyboard Mech,Bandung,1.0,2024-07-14,800000,2024-07-22
